time,phi,phidot,theta,thetadot,x_ball,y_ball
0.8753901614251657,1.2609318561012741,4.510640907653472,-0.00012791368156800004,0.01316428405150379,0.15249889166691843,0.4761765292750871
0.8754785668868267,1.2613305591389528,4.509304855271522,-0.00012647653133836603,0.019201392184079027,0.15230864325140084,0.47623741579756695
0.8755744459877643,1.2617628600763031,4.508436200788875,-0.0001243669917551407,0.024568793858098664,0.15210218847726942,0.4763033941802734
0.8756772378030326,1.2622262781834557,4.508358822745696,-0.00012161824115551866,0.0285862887596869,0.15188071126542926,0.4763740637717191
0.8757875447131664,1.2627236282423224,4.509415775413122,-0.00011833198156521504,0.030578331422165234,0.15164289102397543,0.4764498218483656
0.8759079851855682,1.2632668853243072,4.512007051075379,-0.00011466343256875125,0.029829330867300975,0.15138305495372165,0.47653244366252756
0.8760497817761274,1.2639069982592122,4.516919561558675,-0.00011071887627881028,0.025159876800577255,0.1510769365445459,0.47662958205422085
0.8761683918861074,1.2644430626625307,4.522358197430037,-0.00010810539652726627,0.018549785463813914,0.15082071301861041,0.476710721302398
0.8762689313371064,1.264898000957683,4.527674712657365,-0.00010658539273096484,0.011510283075371466,0.1506034176261249,0.4767794142992413
0.8763571466554969,1.265297630138327,4.532673989406945,-0.0001058691823197531,0.004654250257404712,0.15041267939159783,0.4768396220825301
0.8764309940067438,1.2656325142481104,4.536962320942494,-0.00010574472080634008,-0.0012942841227746174,0.150252951710036,0.4768899766336191
0.8765047940674441,1.2659675001202688,4.541225176301632,-0.0001060588310815561,-0.007191619700175532,0.15009327577131973,0.47694025608594676
0.8765838565202936,1.2663267165976129,4.545643215737251,-0.00010686805589014673,-0.01320525881639665,0.14992215744683385,0.4769940733415528
0.8766723100182687,1.266729001598701,4.550250640508749,-0.00010830988992482756,-0.019248693780020264,0.14973064294031957,0.4770542252638027
0.8767682275159957,1.2671656676226937,4.554668291566664,-0.0001104251001552143,-0.024622085772420532,0.14952288044800635,0.4771193849251979
0.8768710517081434,1.2676342056239225,4.558551998395905,-0.00011318048903166854,-0.028645178466505838,0.14930005178120473,0.4771891592953936
0.8769813865326289,1.2681373511331586,4.56158136446034,-0.00011647436264146224,-0.030642222284687562,0.1490608176434653,0.4772639435446375
0.8771018491920224,1.2686869792470008,4.563453815076642,-0.00012015155241204361,-0.029897474583666653,0.14879946040735204,0.47734549300606044
